Datum;Omschrijving;Debet;Credit;Referentie
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-078 - Molukkenstraat 477 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-079 - Molukkenstraat 469 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-081 - Molukkenstraat 451 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-082 - Molukkenstraat 441 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-084 - Molukkenstraat 421 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-085 - Molukkenstraat 419 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-086 - Tidorestraat 64 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-087 - Tidorestraat 74 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-088 - Tidorestraat 84 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-094 - Sumatraplantsoen 20-C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-095 - Sumatraplantsoen 22-C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-096 - Sumatraplantsoen 24-C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-097 - Sumatraplantsoen 26-C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-098 - Sumatraplantsoen 28-C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-100 - Sumatraplantsoen 32-C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-101 - Sumatraplantsoen 34-C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-103 - Sumatraplantsoen 38-C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-104 - Sumatrastraat 231-C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-107 - Sumatrastraat 225-C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-116 - Molukkenstraat 511 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-118 - Molukkenstraat 507 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-123 - Molukkenstraat 471-A/B/C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-124 - Molukkenstraat 463-A/B/C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-130 - Molukkenstraat 427 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-131 - Molukkenstraat 425 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-132 - Tidorestraat 68 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-134 - Tidorestraat 76 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-143 - Tidorestraat 128 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-144 - Sumatraplantsoen 20-D (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-146 - Sumatraplantsoen 24-D (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-147 - Sumatraplantsoen 26-D (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-148 - Sumatraplantsoen 28-D (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-150 - Sumatraplantsoen 32-D (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-153 - Sumatraplantsoen 38-D (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-154 - Sumatrastraat 231-D (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-156 - Sumatrastraat 227-C (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-157 - Sumatrastraat 225-D (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-159 - Molukkenstraat 543 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-162 - Molukkenstraat 537 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-163 - Molukkenstraat 535 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-170 - Molukkenstraat 521 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-172 - Molukkenstraat 517 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-174 - Molukkenstraat 513 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-175 - Molukkenstraat 435 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-178 - Tidorestraat 122 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-179 - Tidorestraat 108 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-181 - Tidorestraat 124 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-184 - Tidorestraat 118 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-185 - Tidorestraat 126 (Woning met berging)";;€20,27;
01-01-2024;"VF:541 - VvE-bijdrage jan-2024; A-186 - Tidorestraat 106 (Woning met berging)";;€20,27;
01-01-2024;"VF:542 - VvE-bijdrage jan-2024; A-149 - Sumatraplantsoen 30-C (Woning met berging)";;€20,27;
01-01-2024;"VF:543 - VvE-bijdrage jan-2024; A-122 - Molukkenstraat 481 (Woning met berging)";;€20,27;
01-01-2024;"VF:544 - VvE-bijdrage jan-2024; A-106 - Sumatrastraat 227-B (Woning met berging)";;€20,27;
01-01-2024;"VF:545 - VvE-bijdrage jan-2024; A-110 - Sumatrastraat 221-D (Woning met berging)";;€20,27;
01-01-2024;"VF:546 - VvE-bijdrage jan-2024; A-004 - Molukkenstraat 493 (Woning met berging)";;€20,27;
01-01-2024;"VF:547 - VvE-bijdrage jan-2024; A-161 - Molukkenstraat 539 (Woning met berging)";;€20,27;
01-01-2024;"VF:548 - VvE-bijdrage jan-2024; A-137 - Tidorestraat 86 (Woning met berging)";;€20,27;
01-01-2024;"VF:549 - VvE-bijdrage jan-2024; A-141 - Tidorestraat 112 (Woning met berging)";;€20,27;
01-01-2024;"VF:550 - VvE-bijdrage jan-2024; A-108 - Sumatrastraat 223-D (Woning met berging)";;€20,27;
01-01-2024;"VF:551 - VvE-bijdrage jan-2024; A-048 - Tidorestraat 62 (Woning met berging)";;€20,27;
01-01-2024;"VF:552 - VvE-bijdrage jan-2024; A-010 - Molukkenstraat 437 (Woning met berging en tuin)";;€20,27;
01-01-2024;"VF:553 - VvE-bijdrage jan-2024; A-167 - Molukkenstraat 527 (Woning met berging)";;€20,27;
01-01-2024;"VF:554 - VvE-bijdrage jan-2024; A-119 - Molukkenstraat 491 (Woning met berging)";;€20,27;
01-01-2024;"VF:555 - VvE-bijdrage jan-2024; A-138 - Tidorestraat 96 (Woning met berging)";;€20,27;
01-01-2024;"VF:556 - VvE-bijdrage jan-2024; A-111 - Sumatrastraat 221-E (Woning met berging)";;€20,27;
01-01-2024;"VF:557 - VvE-bijdrage jan-2024; A-187 - Tidorestraat 120 (Woning met berging)";;€20,27;
01-01-2024;"VF:558 - VvE-bijdrage jan-2024; A-160 - Molukkenstraat 541 (Woning met berging)";;€20,27;
01-01-2024;"VF:559 - VvE-bijdrage jan-2024; A-061 - Sumatraplantsoen 30-A (Woning met berging)";;€20,27;
01-01-2024;"VF:560 - VvE-bijdrage jan-2024; A-139 - Tidorestraat 98 (Woning met berging)";;€20,27;
01-01-2024;"VF:561 - VvE-bijdrage jan-2024; A-113 - Sumatrastraat 219-D (Woning met berging)";;€20,27;
01-01-2024;"VF:562 - VvE-bijdrage jan-2024; A-080 - Molukkenstraat 461 (Woning met berging)";;€20,27;
01-01-2024;"VF:563 - VvE-bijdrage jan-2024; A-037 - Molukkenstraat 497 (Woning met berging)";;€20,27;
01-01-2024;"VF:564 - VvE-bijdrage jan-2024; A-182 - Tidorestraat 104 (Woning met berging)";;€20,27;
01-01-2024;"VF:565 - VvE-bijdrage jan-2024; A-063 - Sumatraplantsoen 34-B (Woning met berging)";;€20,27;
01-01-2024;"VF:566 - VvE-bijdrage jan-2024; A-011 - Molukkenstraat 411 (Woning met berging)";;€20,27;
01-01-2024;"VF:567 - VvE-bijdrage jan-2024; A-099 - Sumatraplantsoen 30-B (Woning met berging)";;€20,27;
01-01-2024;"VF:568 - VvE-bijdrage jan-2024; A-109 - Sumatrastraat 223-C (Woning met berging)";;€20,27;
01-01-2024;"VF:569 - VvE-bijdrage jan-2024; A-115 - Sumatrastraat 217-E (Woning met berging)";;€20,27;
01-01-2024;"VF:570 - VvE-bijdrage jan-2024; A-064 - Sumatraplantsoen 36-B (Woning met berging)";;€20,27;
01-01-2024;"VF:571 - VvE-bijdrage jan-2024; A-183 - Tidorestraat 110 (Woning met berging)";;€20,27;
01-01-2024;"VF:572 - VvE-bijdrage jan-2024; A-114 - Sumatrastraat 217-D (Woning met berging)";;€20,27;
01-01-2024;"VF:573 - VvE-bijdrage jan-2024; A-022 - Sumatraplantsoen 24-A (Woning met berging en tuin)";;€20,27;
01-01-2024;"VF:574 - VvE-bijdrage jan-2024; A-102 - Sumatraplantsoen 36-C (Woning met berging)";;€20,27;
01-01-2024;"VF:575 - VvE-bijdrage jan-2024; A-013 - Tidorestraat 60 (Woning met berging en tuin)";;€20,27;
01-01-2024;"VF:576 - VvE-bijdrage jan-2024; A-021 - Sumatraplantsoen 22-A (Woning met berging)";;€20,27;
01-01-2024;"VF:577 - VvE-bijdrage jan-2024; A-177 - Molukkenstraat 431 (Woning met berging)";;€20,27;
01-01-2024;"VF:578 - VvE-bijdrage jan-2024; A-176 - Molukkenstraat 433 (Woning met berging)";;€20,27;
01-01-2024;"VF:579 - VvE-bijdrage jan-2024; A-030 - Sumatrastraat 229-A (Woning met berging en tuin)";;€20,27;
01-01-2024;"VF:580 - VvE-bijdrage jan-2024; A-145 - Sumatraplantsoen 22-D (Woning met berging)";;€20,27;
01-01-2024;"VF:581 - VvE-bijdrage jan-2024; A-158 - Molukkenstraat 545 (Woning met berging)";;€20,27;
01-01-2024;"VF:582 - VvE-bijdrage jan-2024; A-180 - Tidorestraat 116 (Woning met berging)";;€20,27;
01-01-2024;"VF:583 - VvE-bijdrage jan-2024; A-133 - Tidorestraat 66 (Woning met berging)";;€20,27;
01-01-2024;"VF:584 - VvE-bijdrage jan-2024; A-003 - Sumatrastraat 217-A (Woning met berging en tuin)";;€20,27;
01-01-2024;"VF:585 - VvE-bijdrage jan-2024; A-171 - Molukkenstraat 519 (Woning met berging)";;€20,27;
01-01-2024;"VF:586 - VvE-bijdrage jan-2024; A-117 - Molukkenstraat 509 (Woning met berging)";;€20,27;
01-01-2024;"VF:587 - VvE-bijdrage jan-2024; A-121 - Molukkenstraat 479 (Woning met berging)";;€20,27;
01-01-2024;"VF:588 - VvE-bijdrage jan-2024; A-136 - Tidorestraat 88-A/B (Woning met berging)";;€20,27;
01-01-2024;"VF:589 - VvE-bijdrage jan-2024; A-155 - Sumatrastraat 229-D (Woning met berging)";;€20,27;
01-01-2024;"VF:590 - VvE-bijdrage jan-2024; A-151 - Sumatraplantsoen 34-D (Woning met berging)";;€20,27;
01-01-2024;"VF:591 - VvE-bijdrage jan-2024; A-128 - Molukkenstraat 445 (Woning met berging)";;€20,27;
01-01-2024;"VF:592 - VvE-bijdrage jan-2024; A-045 - Molukkenstraat 417 (Woning met berging)";;€20,27;
01-01-2024;"VF:593 - VvE-bijdrage jan-2024; A-026 - Sumatraplantsoen 34-A (Woning met berging en tuin)";;€20,27;
01-01-2024;"VF:594 - VvE-bijdrage jan-2024; A-165 - Molukkenstraat 531 (Woning met berging)";;€20,27;
01-01-2024;"VF:595 - VvE-bijdrage jan-2024; A-046 - Molukkenstraat 415 (Woning met berging)";;€20,27;
01-01-2024;"VF:596 - VvE-bijdrage jan-2024; A-075 - Molukkenstraat 503 (Woning met berging)";;€20,27;
01-01-2024;"VF:597 - VvE-bijdrage jan-2024; A-169 - Molukkenstraat 523 (Woning met berging)";;€20,27;
01-01-2024;"VF:598 - VvE-bijdrage jan-2024; A-112 - Sumatrastraat 219-E (Woning met berging)";;€20,27;
01-01-2024;"VF:599 - VvE-bijdrage jan-2024; A-120 - Molukkenstraat 489 (Woning met berging)";;€20,27;
01-01-2024;"VF:600 - VvE-bijdrage jan-2024; A-039 - Molukkenstraat 485 (Woning met berging)";;€20,27;
01-01-2024;"VF:601 - VvE-bijdrage jan-2024; A-023 - Sumatraplantsoen 26-A (Woning met berging en tuin)";;€20,27;
01-01-2024;"VF:602 - VvE-bijdrage jan-2024; A-168 - Molukkenstraat 525 (Woning met berging)";;€20,27;
01-01-2024;"VF:603 - VvE-bijdrage jan-2024; A-152 - Sumatraplantsoen 36-D (Woning met berging)";;€20,27;
01-01-2024;"VF:604 - VvE-bijdrage jan-2024; A-057 - Sumatraplantsoen 22-B (Woning met berging)";;€20,27;
01-01-2024;"VF:605 - VvE-bijdrage jan-2024; A-071 - Sumatrastraat 221-C (Woning met berging)";;€20,27;
01-01-2024;"VF:606 - VvE-bijdrage jan-2024; A-016 - Tidorestraat 90 (Woning met berging en tuin)";;€20,27;
01-01-2024;"VF:607 - VvE-bijdrage jan-2024; A-173 - Molukkenstraat 515 (Woning met berging)";;€20,27;
01-01-2024;"VF:608 - VvE-bijdrage jan-2024; A-089 - Tidorestraat 94 (Woning met berging)";;€20,27;
01-01-2024;"VF:609 - VvE-bijdrage jan-2024; A-042 - Molukkenstraat 459 (Woning met berging)";;€20,27;
01-01-2024;"VF:610 - VvE-bijdrage jan-2024; A-105 - Sumatrastraat 229-C (Woning met berging)";;€20,27;
01-01-2024;"VF:611 - VvE-bijdrage jan-2024; A-164 - Molukkenstraat 533 (Woning met berging)";;€20,27;
